"","Protein","S0","S0.1","S0.2","S0.3","S0.4","S0.5","S0.6","S1","S1.1","S1.2","S1.3","S1.4","S1.5","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","QM_fdr","QM_FDRup","QM_FDRdown"
"1717","sp|P51665|PSMD7_HUMAN",394205.2437,326047.8521,165932.3516,159135.7718,218548.5289,203957.8641,175086.1504,398634.8797,381623.5691,305528.4719,298890.6604,381786.9017,311851.0397,-0.14,-0.8323,0.117546,0.491531,0.014587,0.137168943320435,0.136483284406024,0.0181191128924242
"1718","sp|O00186|STXB3_HUMAN",172792.8087,139933.5565,118539.1111,120293.7399,217174.2048,209310.9113,81405.9534,207984.3602,187195.6155,202320.7051,186031.7233,171276.8025,164189.9701,-0.372,-3.2536,2.9e-05,0.374348,2e-06,6.37227618511148e-05,6.29737142292017e-05,4.77765782221769e-06
"1719","sp|P02766|TTHY_HUMAN",16850652.0143,19025429.6904,4847487.6272,3665465.8697,9989120.3547,9818939.385,5509566.4501,3370962.5686,2793711.5771,2716043.261,3265809.4349,1596052.2943,1605454.3142,-1.628,-5.5094,0,0.341403,0,1.21125051254334e-10,1.18517618765084e-10,9.16145125324036e-12
"1720","sp|Q05209|PTN12_HUMAN",79911.4519,55656.744,59441.3959,39462.9528,106418.964,77655.6231,13890.6673,74953.4175,49606.1819,105625.243,92321.8741,38394.8674,56665.5871,-0.608,-2.5407,0.000566,0.395296,5.5e-05,0.00097728738618269,0.000969979930227741,0.000100641886170934
"1721","sp|P14174|MIF_HUMAN",2860686.1349,2848939.8536,4859701.8778,5095702.3577,5779828.3697,4759028.6604,4100278.5556,7569354.4227,10423346.7027,12068337.3947,10843636.9909,35944054.7458,28707449.4435,0.949,3.597,0.056858,0.009265,0.373288,0.0724528976385434,0.0718406527880519,0.385269052932011
"1722","sp|Q9UBC2|EP15R_HUMAN",93159.3433,115930.6796,132345.0539,115313.5484,175131.0786,185282.5442,74927.7292,133137.1286,137666.9296,246591.7372,262859.0756,176948.2731,213639.7775,-0.216,-1.2898,0.037589,0.460775,0.004382,0.0475963070991859,0.0473443693256489,0.0059173572217753
"1723","sp|Q14344|GNA13_HUMAN",3784084.7883,3979736.0872,3928646.1859,3374967.9667,5131853.5315,5914177.1108,4209054.9269,4231748.108,4535075.5532,5767640.2699,4874315.8499,4925093.8455,5623654.8756,-0.177,-1.3978,0.027043,0.453495,0.003204,0.0350649696992569,0.0348808930371475,0.00442304808465474
"1724","sp|P62995|TRA2B_HUMAN",173685.0104,141860.539,108302.0462,138386.1097,121843.2382,107697.4478,41993.9259,155951.5714,135244.3184,92345.8618,103036.2067,292898.2376,313695.5701,-0.291,-1.3719,0.029281,0.455241,0.003458,0.0377450422591497,0.0375466606483213,0.00474702224862928
"1725","sp|Q9BQG0|MBB1A_HUMAN",195258.104,179359.8784,63195.9038,67530.764,128396.1392,153834.607,223190.0902,333729.8965,347983.6063,242124.9675,242595.846,165362.562,171220.5113,-0.023,-0.0762,0.464581,0.532152,0.067082,0.491531881397108,0.489218654783043,0.0752082567615343
"1726","sp|O94906|PRP6_HUMAN",45711.6229,44516.0486,61687.2535,77428.7715,76397.3363,85607.0488,55518.6387,225799.9464,310597.9127,167358.4125,159917.4449,243019.8462,216928.5157,0.575,3.5536,0.063271,0.010414,0.374399,0.0799454046951968,0.0792819970839415,0.386362540573535
"1727","sp|O95400|CD2B2_HUMAN",65583.7412,70935.5179,22773.4087,43316.9187,64695.453,112006.5427,67359.5379,92029.4667,99987.0146,76054.4224,93243.066,170187.7186,117131.1675,-0.141,-0.6171,0.176599,0.506127,0.023832,0.199805719642485,0.198873013596051,0.0286262549926094
"1728","sp|Q9P2I0|CPSF2_HUMAN",22306.5774,18908.2408,9822.3763,17329.0271,32337.2869,29817.6536,23034.6917,37579.3614,45305.0513,16811.1659,19201.7146,64289.1246,71723.1304,-0.313,-1.2041,0.04828,0.466528,0.005576,0.0600612843829908,0.0597414850473103,0.00740315111017432
"1729","sp|O00469|PLOD2_HUMAN",36925.7375,42831.5393,32970.7251,30128.3931,20569.4011,27959.834,66300.3416,433310.3208,380232.8251,464284.6395,511280.693,185315.7293,187916.1309,1.549,4.1207,0.014791,0.001901,0.361572,0.0210536964602967,0.0208054011123822,0.373506652414412
"1730","sp|Q9BZF9|UACA_HUMAN",104009.4631,102206.4753,130753.9742,112443.6247,201623.4828,188173.1482,62895.734,46862.8253,56200.6063,84199.1413,89959.2968,63600.4695,70349.9098,-1.296,-8.0475,0,0.329504,0,1.56109970262426e-19,1.38193693898414e-19,5.26273957264832e-21
"1731","sp|Q96SI9|STRBP_HUMAN",166.4552,289.4224,320.3841,523.58,389.6245,423.5534,174.2998,500.9667,82.4906,264.7257,104.9704,6920.1173,3468.2151,-0.558,-0.7375,0.141548,0.497982,0.018217,0.162834983431803,0.162045573909627,0.0222868002578136
"1732","sp|O75306|NDUS2_HUMAN",141695.4306,181277.1205,156156.1849,183482.2072,263536.3971,280958.6017,239629.8553,295035.9126,324198.7951,179647.9717,167255.7322,622184.4055,443349.5388,-0.158,-0.7288,0.143895,0.498573,0.018584,0.165327800800997,0.164528595488912,0.022704297262357
"1733","sp|Q8WVY7|UBCP1_HUMAN",91198.7614,75156.1641,160630.4055,129122.6171,173149.2995,205441.1326,63968.4014,202202.529,103227.8226,249361.781,253375.2319,176125.482,174055.0085,-0.208,-0.9582,0.08984,0.483003,0.010701,0.106982265846337,0.106428287074932,0.0135785990201354
"1734","sp|Q14155|ARHG7_HUMAN",0,0,415.6451,478.2512,190.2713,501.9687,0,0,419.1181,136.7644,138.9948,34903.9783,0,0.001,3e-04,0.519444,0.532858,0.076043,0.545661598194079,0.543082265220111,0.084569514161901
"1735","sp|Q5T5P2|SKT_HUMAN",41340.701,28441.9045,65159.3851,69980.5823,88706.6601,72336.2437,27647.6346,69486.7479,78165.7008,74057.9462,61732.7789,44387.0643,47870.5917,-0.673,-3.2141,3.5e-05,0.375206,3e-06,7.54622848383191e-05,7.45944941052196e-05,5.7458978639576e-06
"1736","sp|P34896|GLYC_HUMAN",20710.9474,11412.2911,19423.3705,16183.0955,19278.9877,19336.7373,626.468,59284.8178,65695.6114,20087.5681,16397.4224,942.8624,4249.72,-1.197,-0.9672,0.088035,0.482397,0.01046,0.104986090114411,0.104441289380086,0.0132936663023519
"1737","sp|Q92696|PGTA_HUMAN",209048.8154,162040.6506,82944.3622,109782.7748,162692.6603,117007.1576,45675.5024,206521.627,179868.092,135119.3447,89815.3735,216783.7479,177491.3593,-0.327,-1.8977,0.006356,0.423392,0.000644,0.00917827669483726,0.00911928989709641,0.00099539861890126
"1738","sp|Q8N392|RHG18_HUMAN",108594.6459,98503.7718,88563.335,88941.1943,108434.5252,117071.4902,24839.2581,105969.3717,104578.059,115390.0809,100687.5882,173127.6818,181492.9805,-0.307,-2.3187,0.001353,0.404264,0.000134,0.00219144134430719,0.00217615696531861,0.000232006087657896
"1739","sp|P12724|ECP_HUMAN",88440.9032,163916.8621,73840.6358,105052.2765,46805.5967,53501.2376,116053.7398,509381.3203,517790.5405,125195.4342,122035.2323,753098.3491,879554.2226,0.866,2.0442,0.743058,0.19143,0.376504,0.766342935418527,0.762482631412568,0.385107278225848
"1740","sp|Q49A26|GLYR1_HUMAN",56676.011,37764.8083,44469.3997,86399.3776,103985.0725,99295.7139,21934.4162,225669.4126,120151.7242,131471.3047,174751.605,183699.0219,190626.2354,0.355,2.0405,0.74502,0.192295,0.376283,0.768160193661684,0.764295765701142,0.384876951543493
"1741","sp|Q9NZM3|ITSN2_HUMAN",2972539.7388,2454780.8086,696597.6034,451906.6107,1079664.1095,1111737.5004,1137290.4109,22931562.3005,20206831.1423,500903.3268,715849.8416,23411479.0946,23834698.4227,1.32,1.6935,0.929812,0.27852,0.347144,0.938863506596427,0.934487686769377,0.355271506648588
"1742","sp|Q7Z3D6|CN159_HUMAN",125027.0297,83555.4771,44684.2927,49512.155,127884.7063,147921.4532,7933.3628,118413.9793,124678.1923,38463.9343,43321.2959,120790.0443,124979.7713,-0.46,-1.4592,0.022417,0.449373,0.002669,0.0294649547425639,0.0293101629937483,0.00373208921474706
"1743","sp|Q9UQC9|CLCA2_HUMAN",197986.9706,236432.987,355659.7593,263851.0397,225508.576,171275.6983,158564.8665,180304.5707,158054.3894,154919.212,319668.8445,281171.8529,341534.9639,-0.573,-2.7677,0.000229,0.387322,2.1e-05,0.000423500712234821,0.000419942392832811,4.0616819420539e-05
"1744","sp|P22392|NDKB_HUMAN",267635.244,328121.4326,75056.3173,97389.0782,84878.2891,84640.1851,75518.7069,298325.9091,272259.4362,168299.4448,182961.1322,559683.2107,636488.8988,0.339,1.0274,1,0.435363,0.248144,0.999994490803927,0.995759627440991,0.257378127816943
"1745","sp|Q9BZF1|OSBL8_HUMAN",130780.4486,113880.3361,128399.5778,167379.2278,148466.1057,155764.4446,19077.9692,257644.1719,262428.3228,191251.46,129415.3462,392460.522,408711.2818,0.234,1.02,1,0.436783,0.246818,0.999911210560216,0.995672889963882,0.256070824640753
"1746","sp|Q96RQ9|OXLA_HUMAN",8659.1904,6012.2984,3685.3527,6750.8624,28691.8194,25848.746,10186.6752,169760.7602,203149.8101,219390.3864,112957.284,227704.0266,189892.1564,2.05,7.1992,0,0,0.331067,2.54180811370461e-08,2.3783978586992e-08,0.34208398373583
"1747","sp|Q8NBJ5|GT251_HUMAN",58136.3262,57047.8409,31217.1711,49185.7766,56658.8187,66086.563,9515.5838,111121.5318,91403.6999,127153.3338,126752.4104,110305.7791,94138.6102,0.213,1.098,1,0.421385,0.260619,0.999854939473742,0.995648006066787,0.269673116510058
"1748","sp|Q9UKK3|PARP4_HUMAN",53637.6281,66531.1145,52802.4198,58752.8761,52847.8977,36326.5346,39645.449,102634.9104,97566.4515,71069.9738,71058.5048,115013.3818,117987.7982,-0.154,-0.8764,0.107315,0.488536,0.013111,0.126102797153128,0.125464008004158,0.0164063989511157
"1749","sp|Q9Y316|MEMO1_HUMAN",16440.3974,13789.5212,31005.7627,19134.0894,35425.8534,30569.8536,5713.5063,288080.1649,278476.7245,112190.0372,133941.0772,105588.5112,142189.7919,1.353,5.5641,4.7e-05,5e-06,0.341023,0.000102620374536201,0.00010047685823717,0.352369556023276
"1750","sp|Q9Y266|NUDC_HUMAN",98889.1042,93048.4176,92723.7496,107772.9331,128322.0863,140214.4011,50945.882,253962.4994,330132.2347,301208.3934,285525.4787,197100.1228,218016.6186,0.338,2.1973,0.660126,0.157064,0.38421,0.688143941671492,0.684472575654831,0.393217457628441
"1751","sp|O15067|PUR4_HUMAN",102456.7612,103012.1628,39432.2525,43595.3673,86504.3703,83596.6259,44535.6305,118716.8189,120054.5352,156061.7179,126398.6632,87006.017,95073.8868,-0.173,-0.8571,0.111721,0.489846,0.013741,0.130881677522994,0.130222453060755,0.0171390673338631
"1752","sp|P20908|CO5A1_HUMAN",288.6108,0,4292.1562,2322.0998,1799.9733,577.8933,254.9017,75462.0964,96762.3345,346037.2956,254333.2916,12265.2955,8524.1199,3.221,3.7258,0.041779,0.006469,0.37007,0.0545766410970732,0.0540797136597575,0.382077886165251
"1753","sp|P54687|BCAT1_HUMAN",84504.4,84164.5659,56890.2019,53289.6262,67379.9501,48310.694,10993.9981,221043.2254,229051.7293,266716.6161,322946.5131,532974.7211,577851.5665,1.183,5.1395,0.000323,3.7e-05,0.345776,0.000614246174989014,0.000603564555586905,0.357278366939503
"1754","sp|P09914|IFIT1_HUMAN",279618.1847,294967.6465,265082.2663,277708.6642,459271.2199,491074.3693,323831.1482,627583.2741,516488.9406,278841.4312,216854.4712,166139.2588,152327.861,-0.754,-2.5147,0.000627,0.396291,6.1e-05,0.00107391636335666,0.00106597609032633,0.000111269844048118
"1755","sp|Q8WTW3|COG1_HUMAN",72228.0402,58009.1231,51040.583,55041.2508,67804.6569,84193.6562,88726.5521,123322.0454,144657.0622,102239.9149,105395.6531,156123.3401,137281.5428,-0.058,-0.3524,0.2857,0.522434,0.040876,0.31246445320618,0.311048502569364,0.0473450365814754
"1756","sp|P01619|KV301_HUMAN",9758480.337,19683068.6438,29650762.755,21545734.9428,22254191.5739,24996072.3093,3619507.9305,16081593.3992,14076386.3549,27586789.0475,27769592.8834,13229846.343,13531679.9912,-0.111,-0.3516,0.286128,0.522476,0.040939,0.312854395167403,0.311436785957208,0.0474127342129839
"1757","sp|P08697|A2AP_HUMAN",114926.7559,132841.8284,269152.2898,262813.0087,307801.787,218983.4963,70198.8969,80536.0476,82138.0673,92519.9893,109926.7759,194423.8402,180783.7352,-1.09,-4.8973,0,0.347914,0,8.54256644662575e-09,8.36604985049884e-09,5.38068150729243e-10
"1758","sp|Q9H1E3|NUCKS_HUMAN",40081.1341,2573.826,39947.3805,64755.1986,6342.341,8669.0223,6331.1627,140348.9825,158828.3938,12331.0878,7030.8841,284558.5816,295895.4061,0.791,1.0698,1,0.427062,0.255676,0.999956525644913,0.995740849172657,0.264802158981826
"1759","sp|Q12769|NU160_HUMAN",35204.5332,47584.0028,40102.9453,26571.6291,69173.1195,73160.535,16834.0978,209025.6315,192464.8435,48926.0031,53267.633,257881.4131,332141.8451,0.499,1.5485,0.988276,0.315964,0.32984,0.991306418609971,0.986786794979507,0.338018564350924
"1760","sp|Q9BSD7|NTPCR_HUMAN",120332.3977,92728.6445,104604.8499,112372.4076,187712.3132,156929.8724,105340.27,67218.7106,85480.8519,91534.4669,93772.1349,366181.9601,297546.1459,-0.61,-2.171,0.002417,0.410688,0.000237,0.00375477994922981,0.00372898517580382,0.000394050501184457
"1761","sp|Q6DD88|ATLA3_HUMAN",221629.8995,223818.2374,250170.0545,243534.4314,479180.1467,402122.7695,135020.6392,353613.7509,208843.184,217458.104,191780.4169,258558.078,253235.9661,-0.693,-5.442,0,0.342067,0,1.92159055976637e-10,1.88150242442559e-10,1.4588636031667e-11
"1762","sp|P14222|PERF_HUMAN",4312.9233,3447.86,7151.3309,246.9688,162140.2448,125575.3803,52024.0174,4076.1815,167.3437,9136.7498,7988.9792,6361.5859,3326.4235,-2.265,-2.8104,0.000192,0.385961,1.7e-05,0.000360284303744263,0.000357183876246207,3.40276235587395e-05
"1763","sp|P62633|CNBP_HUMAN",20692.2547,55704.2758,17138.1845,16572.4529,59682.2709,51295.8587,24388.4636,210950.0432,207843.0471,175063.6229,166103.67,115103.6052,147691.1285,0.935,4.3492,0.007003,0.000863,0.357384,0.0105665369421486,0.0104300911178217,0.369229694938173
"1764","sp|P11172|UMPS_HUMAN",80721.35,81068.0379,71342.8783,81664.9304,80054.3464,78612.2995,28911.297,395750.8174,404232.464,157610.138,147345.2724,612580.8118,672830.0684,0.982,4.1296,0.014391,0.001845,0.361402,0.020531260932604,0.0202881151936815,0.373332941861085
"1765","sp|Q9BUQ8|DDX23_HUMAN",20286.3203,37515.9461,16976.8665,16105.5766,72029.9012,50168.9461,185.661,150122.7141,146098.9833,95855.6361,115860.1762,75099.4454,61547.6494,1.036,1.6206,0.962856,0.297361,0.338813,0.968743767398947,0.964273513081781,0.346947817698282
"1766","sp|P04839|CY24B_HUMAN",334576.9576,509576.6796,102890.8534,98479.2967,238810.7222,127641.8619,144239.4236,870849.8608,615105.8663,536232.3254,209280.7587,424252.2803,695322.1764,0.428,1.2653,1,0.385249,0.288644,0.999936168244983,0.995699421091564,0.297293178044237
"1767","sp|Q9NZT2|OGFR_HUMAN",59173.5635,59046.978,72800.0103,56229.2939,99741.8033,102150.746,11391.3578,95982.0475,94155.3807,85894.7919,73275.1631,50138.0776,65323.4573,-0.504,-2.4811,0.000715,0.3976,7e-05,0.00121299033591137,0.00120414195910697,0.000126551885675654
"1768","sp|Q96IZ0|PAWR_HUMAN",25075.8202,32202.2147,57497.5653,74523.0439,71261.7697,73487.2151,34910.7686,48373.8693,81354.3131,62372.7624,68256.9824,172438.7205,83891.1811,-0.287,-1.3166,0.03467,0.45897,0.004059,0.0441532197643612,0.0439200957132856,0.00551002790969556
"1769","sp|O00391|QSOX1_HUMAN",206948.5696,191676.7521,285672.3397,298995.3956,466319.9198,495781.4203,63643.6123,350730.3344,443504.9775,631399.9114,756217.706,477551.7319,422519.5592,0.12,0.5721,0.888502,0.505014,0.164202,0.898468708318317,0.894403657559953,0.174195108395221
"1770","sp|Q8TD16|BICD2_HUMAN",14650.9645,18931.9879,18238.3253,12446.8987,35524.945,40970.4737,14906.1865,151476.2095,104016.1192,51787.5491,34498.7203,53477.8379,64773.8164,0.351,1.3101,1,0.374901,0.29572,0.999914879143403,0.995648207958279,0.304272921347534
"1771","sp|Q96CS3|FAF2_HUMAN",32434.07,11795.9051,50499.9574,38877.6806,64769.9142,56207.7264,12828.5334,43381.4928,38837.7266,181195.3013,167849.2599,90653.3639,76299.7964,0.161,0.4497,0.814869,0.516376,0.14271,0.829485478051205,0.825710579567229,0.15264416875158
"1772","sp|Q15121|PEA15_HUMAN",196212.0464,138413.336,130461.1254,164408.5212,141046.3861,137713.5782,137833.696,214122.6519,204186.2543,76084.3244,116799.1842,340872.1223,325024.5122,-0.373,-1.7102,0.010873,0.433487,0.001215,0.0150811986776051,0.014994731444889,0.00179629198754117
"1773","sp|Q6UWP2|DHR11_HUMAN",39428.9206,55024.6225,32017.6772,43397.7299,40201.9607,25904.515,38347.9861,44858.6061,18150.6347,11767.8094,17317.3334,31219.3486,22110.0468,-1.44,-5.6288,0,0.340276,0,5.16352179743023e-11,5.04860390815123e-11,3.97472407427967e-12
"1774","sp|Q9NYF8|BCLF1_HUMAN",383.6869,7646.8134,1653.514,7334.4755,7629.9933,6291.3976,2035.2331,54824.5267,19614.3859,15112.2428,15098.8951,87392.1595,88410.8977,1.39,2.7675,0.292349,0.06246,0.390962,0.325366001308263,0.323458144385044,0.401725761641721
"1775","sp|Q13033|STRN3_HUMAN",116291.2228,109448.3571,145866.3257,131207.0703,121310.5683,159428.0615,214429.4564,96472.3676,99157.5166,102672.4715,120113.7554,123076.5868,121895.6803,-0.911,-4.618,0,0.350899,0,5.05448486562146e-08,4.95460549148518e-08,3.10771345493936e-09
"1776","sp|Q14118|DAG1_HUMAN",16254.008,18900.0775,39975.7334,28916.7195,53418.5091,63861.2145,9388.1545,22265.0683,20339.54,26092.9383,18940.5778,32069.4395,23898.973,-1.127,-5.8708,0,0.338051,0,8.3118375377122e-12,8.12339408429538e-12,7.06707180574045e-13
"1777","sp|P47895|AL1A3_HUMAN",13499.8314,46181.4175,39888.9654,41262.6838,28355.5966,32630.9406,43398.916,34119.288,34802.7419,69243.118,58031.4153,57146.3742,56621.0779,-0.436,-1.5408,0.017565,0.443983,0.002082,0.0235053536050012,0.0233803002239724,0.00296252521064886
"1778","sp|Q12788|TBL3_HUMAN",12589.6657,12672.1639,17366.8756,18479.8495,39068.6033,36985.6744,11741.6894,211036.1591,202175.1436,80641.2601,90766.1918,135458.2576,120782.2502,1.131,5.1881,0.00026,3e-05,0.34518,0.000501391789605277,0.000492559883829994,0.35666351521556
"1779","sp|Q14139|UBE4A_HUMAN",46161.9598,106143.674,110678.3494,81435.7601,102012.0024,137271.68,42986.1062,231288.0899,207776.7476,137293.1499,120740.2808,213688.8512,227043.4543,0.118,0.7548,0.981433,0.481845,0.197818,0.983539311306922,0.979118918809184,0.207652996775572
"1780","sp|Q14669|TRIPC_HUMAN",1717.2893,1619.5908,2931.0076,1038.3182,13415.4107,9518.4571,913.5341,60527.3453,30547.0863,32735.5776,29073.703,54184.5793,47216.839,1.636,5.3323,0.000136,1.5e-05,0.343479,0.000275738761702093,0.000270594011182415,0.354909606010611
"1781","sp|Q92609|TBCD5_HUMAN",84452.7317,59163.6199,54454.3573,71010.5588,108748.7473,100359.3438,35002.1153,254211.2853,260857.3981,349903.5908,395248.9208,228087.4564,184015.0817,0.694,3.6565,0.049244,0.007866,0.371781,0.0634796014623088,0.06292634518866,0.383779343766951
"1782","sp|Q9BUR5|APOO_HUMAN",123507.4945,185374.5483,70189.7683,103532.7582,166862.0675,145128.5432,53452.446,196049.45,208433.0419,265781.6954,232671.2612,224887.1999,224519.3301,0.061,0.4089,0.790442,0.519453,0.1358,0.806388887374999,0.802704364556651,0.145683379402814
"1783","sp|Q8IXB1|DJC10_HUMAN",42276.9532,46737.8561,49972.9969,48798.5862,51585.5916,65946.5885,16101.1599,150129.2557,147315.8791,54446.2924,49307.9995,184721.514,226238.1851,0.197,0.8268,0.999952,0.470771,0.211291,0.999966930414901,0.995524228773635,0.22099610998649
"1784","sp|P11234|RALB_HUMAN",105.5222,386.0844,48676.1643,53573.7029,386.2025,648.8522,0,773.5441,1566.8162,1606.5016,521.5617,555.5609,338.6353,-1.355,-0.9715,0.087179,0.482107,0.010346,0.10404378449992,0.103503316322395,0.013159281565377
"1785","sp|Q9Y5B9|SP16H_HUMAN",44930.53,65160.6472,29862.149,21709.2857,36862.7035,26868.7105,894.9057,205558.7454,206967.3215,303185.3574,270277.0087,145629.3175,223218.4891,1.514,3.7486,0.039591,0.006058,0.36952,0.0519448631113364,0.0514643532681892,0.381529265201538
"1786","sp|P51178|PLCD1_HUMAN",55772.4157,54458.656,124309.3909,91566.9855,131438.1515,129442.8905,15632.9525,47086.6874,56335.8693,55938.923,61181.0365,37613.0174,28634.5802,-1.263,-4.9057,0,0.347827,0,8.06599479231973e-09,7.89952618539386e-09,5.0984315258577e-10
"1787","sp|P26572|MGAT1_HUMAN",10508.6843,26811.2662,29769.5828,31534.0373,26002.5402,23869.9933,28923.2867,43932.5478,37027.4511,24442.3051,23108.887,98420.0608,114509.1637,-0.164,-0.4912,0.221302,0.514346,0.031065,0.246357068979473,0.245237650788715,0.0366494843330102
"1788","sp|Q6P1M3|L2GL2_HUMAN",63672.5039,57720.6637,100945.3755,90779.5567,141798.4852,153336.8657,23568.9811,26423.9073,20153.1711,29207.9322,36823.6636,23066.1278,28979.9203,-1.948,-9.2841,0,0.327414,0,1.3333332591637e-25,1.24091160770235e-25,1.31602395374251e-26
"1789","sp|Q13308|PTK7_HUMAN",24107.6836,30557.2415,91563.6203,67157.1676,70585.7573,81634.3554,63450.4514,158274.3392,145720.8942,129726.2609,135225.6589,140725.8836,165667.1425,0.221,1.036,1,0.433702,0.249681,0.999967847671087,0.995737720211772,0.258893217743806
