,Protein,S0,S0.1,S0.2,S0.3,S0.4,S0.5,S0.6,S1,S1.1,S1.2,S1.3,S1.4,S1.5,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown
1925,sp|Q9BQA1|MEP50_HUMAN,272337.7,197192.2,124317.9,306303.4,268951.8,117648.3,254703,601622.8,416401.8,385531.7,393005.4,278031,265399.6,0.324,1.8014,0.999708,0.358162,0.252607
1635,sp|P63173|RL38_HUMAN,203259.7,298294.8,267504.9,435899.4,469318.2,136872,207950.5,318313.4,326982.1,686868.6,799741.7,499109.3,445589.3,0.335,1.8011,0.999696,0.358246,0.252564
2486,sp|P30038|AL4A1_HUMAN,105265.7,93163.27,122562,160756.1,169730.9,26110.77,110114.8,55654.88,57958.44,155796.3,146856,85861.75,89473.56,-0.457,-1.7989,0.000317,0.375181,2.50E-05
1563,sp|P08648|ITA5_HUMAN,125918,185973.2,233047.6,388690.3,433773.3,108906.3,133625.4,487854.6,510668.3,468019,536750,251663.8,232449.8,0.378,1.7857,0.999078,0.362522,0.250353
875,sp|Q12802|AKP13_HUMAN,183889.2,217340,186525.5,144796,147477.7,113228.3,113815.4,382520.8,463165.7,218932.9,207869.7,225487.7,234804.2,0.305,1.7806,0.99889,0.36393,0.249616
2505,sp|P05771|KPCB_HUMAN,15534.26,25215.06,32443.14,36536.28,38004.13,15582.59,14553.29,21348.66,43814.84,21694.24,40650.28,28038.74,30760.76,-0.338,-1.7795,0.000348,0.376139,2.70E-05
846,sp|P07358|CO8B_HUMAN,153312.2,431173.7,470225.7,332825.5,337556.7,475893.6,209187.5,123036.9,139713.4,438739.5,518782.9,253213.4,259830.1,-0.514,-1.7783,0.00035,0.376199,2.80E-05
1770,sp|Q5SNT6|FA21B_HUMAN,67589.26,82231.02,76645.78,97755.64,125394.4,593.6555,53895.87,119287.1,113750.1,163413.9,164938.1,310798.4,398272.7,1.092,1.7774,0.998799,0.364811,0.249152
520,sp|P50991|TCPD_HUMAN,1140270,926857.2,1028076,1238728,1728598,1303468,1180166,1878116,1932955,1860531,1926561,1472996,1337135,0.221,1.7747,0.998712,0.365554,0.248759
2548,sp|Q9Y3L3|3BP1_HUMAN,80036.92,29836.43,31667.25,93765.78,119784.8,26612.92,79469.78,110383.4,117925.4,165524.3,98048.56,128849.8,139965.9,0.37,1.7745,0.998705,0.365608,0.24873
2380,sp|Q02338|BDH_HUMAN,50098.94,19641.04,10824.76,13429.64,11585.61,12603.74,37787.79,90524.67,118565.2,40264.77,33298.74,61099.21,66017.43,0.667,1.7743,0.998698,0.365663,0.248701
2210,sp|Q15363|TMED2_HUMAN,150953,31889.88,37022.47,51987.98,42586.06,204334.5,120969.6,52820.08,57499.01,42054.08,45037.72,61566.58,78366.4,-0.631,-1.7741,0.000357,0.376408,2.80E-05
912,sp|Q8TD55|PKHO2_HUMAN,402401.2,225678.3,208394.7,436706.4,434802.5,161940.6,417097.4,250223.2,162063.1,346438.5,396166.7,291866.2,344107.8,-0.333,-1.7725,0.000359,0.376488,2.80E-05
457,sp|Q9NZ08|ERAP1_HUMAN,707047.3,651471,711635.1,1051314,1060079,490001.1,541699.7,1216134,1129758,819398.2,740041.5,2204643,2146303,0.365,1.7691,0.99855,0.36709,0.247943
1330,sp|Q92930|RAB8B_HUMAN,14636134,11601748,7175792,20058632,22172508,17968367,19566910,10855293,7677735,12877379,13495141,7767434,8680053,-0.338,-1.768,0.000367,0.376712,2.90E-05
1845,sp|P01769|HV308_HUMAN,343578.6,1525534,1157169,453474.5,427181.9,788022.6,386575,663755.7,649568.3,350820.9,344323,463937.6,376870.4,-0.5,-1.7679,0.000367,0.376717,2.90E-05
213,sp|Q86UP2|KTN1_HUMAN,811513.3,598793.3,772323,1056745,1123379,396081.5,747631.7,998308.7,1135391,978459.4,1014795,1514568,1313899,0.232,1.7663,0.998484,0.367856,0.247534
2609,sp|Q96RM1|SPR2F_HUMAN,4689.115,13325.38,8900.802,45294.2,46018.73,13143.81,5706.006,82308.34,97079.51,11251.37,19796.79,348932,427994,1.182,1.7653,0.998458,0.36813,0.247387
516,sp|P50453|SPB9_HUMAN,1033934,1628454,1572391,2283842,2374991,1002985,1056063,930476.8,981677.9,1760405,1922052,1009209,1144129,-0.31,-1.7646,0.000373,0.376882,2.90E-05
2083,sp|Q15555|MARE2_HUMAN,46524.32,119158,82423.5,257550.9,187333.1,70396.04,57983.97,66915.38,66254.28,200342.1,165660,64079.52,38565.95,-0.56,-1.7644,0.000373,0.376892,2.90E-05
1379,sp|Q8IXQ6|PARP9_HUMAN,79213.91,103760.3,89676.79,131521.6,113409.3,42825.9,70185.56,190328.8,168157.7,149790.7,121200.2,146254.9,137732.1,0.203,1.7643,0.998431,0.368403,0.247241
1620,sp|Q9Y333|LSM2_HUMAN,744041.2,649057.6,628917.9,529534.4,713427,311737.4,786475.4,861414.2,905855.7,1286032,940781.5,747680.9,975132.9,0.258,1.7614,0.998344,0.369194,0.246816
1343,sp|O15144|ARPC2_HUMAN,652841.2,502984,652408.8,869360.3,870022.8,536785.1,637196,1185855,1260104,794144.4,778643.9,1058813,1109762,0.219,1.7607,0.998327,0.369385,0.246713
1930,sp|Q8TD16|BICD2_HUMAN,14216.08,18816.03,10899.4,30974.79,34796.9,12435.92,10431.98,114379,82526.37,37758.36,26667.73,34688.09,41302.85,0.468,1.7591,0.998305,0.369821,0.246478
2379,sp|P78406|RAE1L_HUMAN,49796.42,21825.2,25344.22,46522.5,28851.58,24486.21,35101.67,97937.48,75252.62,163346,185093.9,43615.42,50530.61,0.53,1.7581,0.99829,0.370093,0.246331
1496,sp|Q9NQW7|XPP1_HUMAN,123502.3,103536.2,107306.6,136663.1,101680.6,39376.39,55009.57,313675.1,312499.9,100277.9,89021.9,308915.3,282472.2,0.487,1.7558,0.998249,0.370719,0.245992
2492,sp|Q9H089|LSG1_HUMAN,51715,44119.61,29372.42,61621.35,43020.08,7985.945,22673.69,290453.9,309619.4,99641.66,78148.79,42456.8,43430.37,0.725,1.7554,0.998241,0.370828,0.245933
637,sp|O43390|HNRPR_HUMAN,1157332,1212443,1284903,2411673,1833934,941714.5,1319102,1560369,1616112,2437927,1759240,2790000,2424755,0.242,1.7541,0.998214,0.371181,0.245741
623,sp|P09104|ENOG_HUMAN,3545385,2708762,2948741,3033868,2805286,3776508,2994432,4350316,4856569,3377653,3058993,4218413,4514182,0.216,1.7506,0.99813,0.37213,0.245224
2187,sp|P23083|HV103_HUMAN,151117.8,1137753,1213059,122713.8,167953.3,561782.2,110460.6,58924.35,87642.68,362872.1,421817,150792.5,162951.5,-0.9,-1.7442,0.00041,0.377909,3.20E-05
1939,sp|Q10570|CPSF1_HUMAN,12005.08,5794.253,7835.849,10197.3,10615.44,1553.597,7622.103,34998.96,29907.26,6982.907,12252.6,58535.16,60063.17,0.668,1.7439,0.998053,0.373942,0.244231
1923,sp|P98171|RHG04_HUMAN,13936.99,32038.23,31927.24,104470,89230.95,10419.57,11183.58,68029.4,78137.91,116350.9,143678.7,63509.64,68770.32,0.579,1.7408,0.997999,0.374778,0.24377
2117,sp|Q9UKD2|MRT4_HUMAN,23865.04,7585.396,7764.401,9642.999,7720.52,34201.76,26687.39,41691.95,31644.55,44230.86,55455.59,43183.14,51250.83,0.638,1.7398,0.997979,0.375047,0.243621
2093,sp|Q9UK41|VPS28_HUMAN,121255.6,132008.5,151638,64528.62,57078.08,110937.9,116108.2,99699.59,105481,77665.66,72687.32,113985.7,101320.9,-0.434,-1.7379,0.000422,0.378228,3.30E-05
2592,sp|O95396|MOCS3_HUMAN,22914.82,8333.043,8396.035,26625.01,36050.63,2806.666,25737.75,41287.98,40976.07,34096.4,36711.57,52117.3,35610.28,0.451,1.736,0.997964,0.376069,0.243055
1684,sp|O60784|TOM1_HUMAN,401273.5,422239.4,428161.4,502725.8,533148.4,215236.4,293675.7,361883.4,348496.7,512169,527476.2,295146.4,335466.2,-0.242,-1.7344,0.000429,0.378406,3.40E-05
659,sp|P09382|LEG1_HUMAN,5326381,7020956,6561555,9952948,10047501,3333446,5271210,9107691,9017728,13974828,13923466,5373159,5754433,0.383,1.734,0.997949,0.376606,0.242756
454,sp|Q06323|PSME1_HUMAN,2005254,2455537,2464429,4783914,4705430,2470974,1972205,3011440,2878824,5527828,5063580,4493891,3904336,0.303,1.7321,0.997929,0.377116,0.242472
1441,sp|P08572|CO4A2_HUMAN,66170.74,176408.2,195186.9,270099.6,253614.1,150002.8,112521.1,95727.01,42005.25,215237.7,213798.2,126871.7,191726.6,-0.553,-1.7311,0.000436,0.378574,3.50E-05
114,sp|P17661|DESM_HUMAN,180118708,123662063,118194951,171012818,138950772,91577893,124536084,90770653,81984264,117032225,101031912,95884460,80590483,-0.269,-1.7298,0.000439,0.37864,3.50E-05
1978,sp|P55210|CASP7_HUMAN,68877.7,67245.15,70434.56,66352.75,61964.14,4101.004,50129.15,131304.8,108758.2,115558.7,126516.8,104950.5,105874.8,0.521,1.7296,0.997896,0.377785,0.242097
762,sp|Q14166|TTL12_HUMAN,410857.8,425741.3,347459.4,370824.2,370100.2,360239.2,430329.9,442919.1,448765.7,676603.8,792667.5,671976.8,739745.6,0.242,1.7288,0.99789,0.377999,0.241977
30,sp|P12814|ACTN1_HUMAN,17348553,23210787,27323094,32569511,37412684,14530077,15524485,30223129,28056174,49224457,46747451,21972749,16420428,0.349,1.7273,0.997894,0.3784,0.241752
1073,sp|P04066|FUCO_HUMAN,1327796,158800,205644,144040.3,122650.5,228662.4,1106650,1965535,2067664,446766.8,506287.9,763007.7,719016.1,0.885,1.7264,0.997895,0.37864,0.241617
492,sp|P01877|IGHA2_HUMAN,519197.5,3576601,2803810,999239.4,1896021,1697838,1113495,485278.4,458667.2,1654235,1734620,1076812,1181886,-0.57,-1.7261,0.000446,0.378829,3.50E-05
1593,sp|Q9H0C8|ILKAP_HUMAN,43366.94,47692.21,41262.36,58024.98,68892.94,24032.46,44905.24,98551.61,73786.15,70275.98,70918.08,111310.3,122550.6,0.213,1.7254,0.997894,0.378907,0.241466
1639,sp|P53367|ARFP1_HUMAN,146387.4,160757.3,144236.5,149642.1,183474.3,123883.2,172535.8,226501,157823.7,136646.8,222847.8,97017.1,109840.8,-0.313,-1.7249,0.000449,0.37889,3.60E-05
1564,sp|Q96GG9|DCNL1_HUMAN,110925.6,91652.33,94394.95,137339,115961.1,141753.3,114924.8,201211.8,187207.4,171957.4,134486.1,264054.1,306312.7,0.276,1.7246,0.997893,0.379121,0.241346
1663,sp|Q4G0N4|NAKD2_HUMAN,12563.37,12022.57,8902.067,26285.13,25832.31,2772.486,19099.3,56016.58,24381.03,22425.09,63009.56,34781.72,32819.59,0.424,1.7231,0.997888,0.379521,0.24112
741,sp|Q9Y281|COF2_HUMAN,102175.4,140270.6,129792.9,225408.7,202084.1,24759.71,89795.91,64006.73,52417.41,119398.9,134710.5,138870.7,146934,-0.446,-1.7223,0.000454,0.379023,3.60E-05
1086,sp|P27361|MK03_HUMAN,2138156,2436697,2276792,4178953,3700891,1141380,1709341,1622154,1970046,2108282,2346875,2036554,1559880,-0.262,-1.7223,0.000454,0.379023,3.60E-05
985,sp|P43686|PRS6B_HUMAN,286556.9,298516.8,233610.4,383917,429468.9,360562.9,370111.9,331606.4,351433.7,463110.2,341848.5,309646.8,256779.5,-0.232,-1.721,0.000457,0.37909,3.60E-05
2005,sp|P02750|A2GL_HUMAN,28978.81,85311.56,85211.32,3225.415,4856.19,15415.42,32890.51,1251.042,455.6098,6364.925,7052.015,43999.04,156923.3,-1.58,-1.7207,0.000458,0.379105,3.60E-05
1877,sp|P30405|PPIF_HUMAN,165394.2,100515.6,47850.03,124142.7,82014.64,93539.62,180513.8,374058,345338.1,148025.9,190155,230274.2,143308,0.45,1.7195,0.997863,0.380479,0.240578
1426,sp|P20592|MX2_HUMAN,6363.257,973.5005,0,18079.55,30746.43,0,12498.39,17044.36,9626.51,46522.36,61519.21,22424.57,29332.9,1.354,1.7187,0.997855,0.380692,0.240457
2649,sp|Q9UN37|VPS4A_HUMAN,5608.852,11890.3,6889.437,2275.297,7162.525,11218.63,12256.71,9623.794,12080.72,1368.274,4297.529,14434.72,15438.46,-0.828,-1.7181,0.000463,0.379238,3.70E-05
834,sp|P26599|PTBP1_HUMAN,1412714,1183863,1220709,1670095,1981382,945732.8,1304181,2367261,2195434,1468445,1446369,2945562,3713665,0.322,1.7172,0.997864,0.38109,0.24023
352,sp|P01861|IGHG4_HUMAN,3571270,7918613,7512579,1580009,1676843,1046065,3417851,1017224,950610.2,1363264,1230743,3556156,3705169,-0.668,-1.7158,0.000468,0.379356,3.70E-05
490,sp|K1C10_HUMAN|,1125630,1264257,991810.9,919755.8,852947.1,2146648,1240396,4784424,3405560,876370.6,648134.3,6385855,7326255,0.729,1.7158,0.997872,0.381462,0.240019
2538,sp|Q969Q0|RL36L_HUMAN,152163.7,354434,245037.5,243097.7,197988.9,471075.5,154474,217201.9,241190.8,319498.5,270253.3,90911.78,86738.59,-0.575,-1.7135,0.000473,0.379474,3.80E-05
2604,sp|P41743|KPCI_HUMAN,26390.83,23925.52,39078.07,50427.34,32496.88,10639.19,19260.08,131111.3,114606.6,51683.34,30623.82,53358.83,76527.63,0.414,1.7135,0.99788,0.382071,0.23967
74,sp|Q13509|TBB3_HUMAN,62041701,71172020,73293056,101741520,100512520,50380660,68801513,101650816,94442993,101395788,97444056,83662587,78731740,0.255,1.7109,0.99788,0.38276,0.239276
2336,sp|P62910|RL32_HUMAN,40796.8,45825.47,40675.95,24997.64,29709.41,71207.23,24948.03,22447.15,45071.21,47353.41,37669.89,40009.13,50214.78,-0.451,-1.7094,0.000482,0.379685,3.80E-05
356,sp|P21281|VATB2_HUMAN,5155164,2504012,2597365,3088008,3590801,2475338,5269584,5420737,5475349,3745718,3588213,4236152,5118470,0.269,1.7079,0.997868,0.383552,0.238821
597,sp|Q02252|MMSA_HUMAN,2410083,1581742,1218811,1294816,1340499,486177.2,2342479,930244.5,845265.7,1066720,1565209,1211222,1000528,-0.366,-1.7035,0.000496,0.379989,3.90E-05
2346,sp|Q9BQ69|MACD1_HUMAN,6289.669,1002.704,1417.138,55744.55,44238.73,270.6641,6145.379,30766.58,43716.94,30115.84,24196.88,17830.98,30381.09,1.167,1.6998,0.997928,0.385685,0.237586
2077,sp|O00483|NDUA4_HUMAN,484531,354261.4,216801.1,315406.9,357210.8,210459.9,403450.1,220681.5,265548.7,328271.3,437293.6,301687.5,371499.8,-0.275,-1.6995,0.000505,0.380196,4.00E-05
817,sp|Q08945|SSRP1_HUMAN,290338.2,283902.4,239748.1,444843.9,390228.7,473816.7,285601.2,477248.9,459461.1,590476.3,711966.3,564713.9,529013.5,0.253,1.6981,0.997929,0.386131,0.237326
136,sp|P12109|CO6A1_HUMAN,16991421,36032154,33189430,34191285,34885507,36170153,17301168,10216919,8255192,32656406,33258703,17106977,15101226,-0.42,-1.694,0.000518,0.380481,4.10E-05
1146,sp|Q96I24|FUBP3_HUMAN,205638.3,194828.1,141291.3,335410.2,365400.6,142624.5,215447.5,196632.5,182907.9,307051.9,339926.2,159334.3,150311.9,-0.29,-1.6938,0.000518,0.380491,4.10E-05
1137,sp|P01767|HV306_HUMAN,860075.7,2686563,1512883,937655.8,847107.9,2034006,784636.7,431525.1,365852.8,1086190,1413352,1332462,1088221,-0.525,-1.6934,0.000519,0.380512,4.10E-05
503,sp|O00299|CLIC1_HUMAN,5456425,8141896,7327126,9908077,9241203,2266148,6513068,7896634,7569767,10288689,10650404,7807657,7789621,0.304,1.6931,0.997987,0.38744,0.23656
73,sp|Q9BVA1|TBB2B_HUMAN,99646453,103607217,105013476,159346961,157401234,69046020,106109591,156555661,140719666,122768708,119507031,120449816,124417111,0.25,1.6922,0.997996,0.387676,0.236422
1201,sp|P08571|CD14_HUMAN,2039804,1808485,1754362,1894325,1963295,427040.3,1370959,980363.6,1227274,1133544,1091688,1631512,1660267,-0.322,-1.6916,0.000524,0.380606,4.20E-05
341,sp|P38606|VATA_HUMAN,2035208,1639999,1420944,1357122,1231105,1312572,2132256,2561139,2547634,1875868,1729694,2113266,2572597,0.239,1.6907,0.998009,0.388067,0.236192
667,sp|P41226|UBA7_HUMAN,242257,417772.3,432440,457501.2,548016.9,241089,327637.3,323118.9,340899.2,518102,549069.9,204988.2,206336.1,-0.343,-1.688,0.000532,0.380793,4.20E-05
891,sp|Q02790|FKBP4_HUMAN,177328.2,195567.2,182127.7,224822.7,169261.2,788557.3,122795.2,859475.3,760443.9,329518,278707,471422.3,490842,0.56,1.6872,0.998027,0.38898,0.235653
1510,sp|P30711|GSTT1_HUMAN,244932.1,14588.04,12256.67,642753.3,687504.2,519263.9,217662.2,119318.6,109369.8,266519.9,282372.3,5257.294,5012.896,-1.66,-1.687,0.000535,0.380845,4.30E-05
2572,sp|Q8TC71|MIEAP_HUMAN,24024.32,28898.47,28532.88,14438.2,14185.58,5097.366,30236.67,4752.938,781.0654,242.1079,165.8025,112724.9,136315.6,-2.363,-1.6857,0.000538,0.380912,4.30E-05
1983,sp|Q14C86|GAPD1_HUMAN,204193.6,190354.2,123183.9,174068.1,173175,188579.1,212515.1,345389.4,353213,99111.58,99159.52,66322.57,79259.62,-0.54,-1.6827,0.000546,0.381069,4.30E-05
1472,sp|Q9NQ88|TIGAR_HUMAN,102877.8,73372.31,88479.25,126128.5,123191.3,31929.55,38901.64,137319.1,84587.89,199707.1,123125.2,240223.2,307559,0.409,1.6808,0.998123,0.390644,0.234666
2582,sp|Q01415|GALK2_HUMAN,24153.7,38866.07,36654.34,39484.35,46295.48,42700.76,21965.95,42789.23,36024.36,26686.15,39832.54,59379.17,58819.15,-0.309,-1.678,0.000558,0.381314,4.40E-05
1066,sp|Q8TDQ7|GNPI2_HUMAN,4944.478,15909.42,13710.43,42142.33,33237.83,15429.08,5872.885,15940.71,11138.72,37502.87,44430.67,1932.454,3688.241,-1.352,-1.672,0.000573,0.381628,4.60E-05
1130,sp|P17301|ITA2_HUMAN,35961.66,61524,61951.14,44726.26,37704.99,69517.96,25831.03,60855.38,48844.55,227604.6,243077.4,130248.2,133793.6,0.551,1.671,0.998261,0.393177,0.233147
2619,sp|P56134|ATPK_HUMAN,690603,748958.8,703455.2,930697.8,1011737,387773.3,566722.4,857330.4,933384.1,761536.3,946638.9,1728481,1700873,0.276,1.6685,0.998295,0.39382,0.232758
1226,sp|P32320|CDD_HUMAN,47788.33,146405.5,57306.92,41043.6,32635.02,107480.2,57429.29,486678.5,631899.9,50618.09,83816.61,244289.2,149201.5,0.779,1.6658,0.998322,0.394514,0.232338
2444,sp|Q8WXI9|P66B_HUMAN,3524.029,1133.545,1395.329,7161.235,5152.675,4293.289,1218.358,11425.19,20860.88,13314.85,13643.46,9734.241,7152.595,0.659,1.6645,0.998348,0.394848,0.232135
112,sp|P04083|ANXA1_HUMAN,25225138,32281376,31317820,38668315,37117317,13996783,26622198,46603718,49575993,23936646,24231008,41911920,40626858,0.316,1.6639,0.998362,0.395002,0.232042
968,sp|P16278|BGAL_HUMAN,1358152,550941.2,547331.9,602291.9,681535.1,331714.1,1295379,1396710,1582601,945110.3,1171257,997342.4,1159823,0.359,1.6629,0.998385,0.395258,0.231885
2629,sp|Q6PCE3|PGM2L_HUMAN,14669,10183.99,12077.1,12866.69,9465.392,22293.59,11332.37,12661.48,16473.6,26863.19,22854.57,13198.79,15985.47,-0.431,-1.6629,0.000598,0.382106,4.80E-05
924,sp|Q92896|GSLG1_HUMAN,98194.81,102286,157280.2,250230.8,278180.5,151332.2,151290.9,292976.7,294749.6,272052.2,279778,217102,247261.1,0.242,1.6627,0.998389,0.395309,0.231854
1835,sp|P23497|SP100_HUMAN,745352,1029453,2627123,1926422,2176017,811244.7,886531.4,1901358,2182999,2460416,2973389,1707638,2025955,0.336,1.6622,0.998399,0.395437,0.231776
1412,sp|Q96N66|MBOA7_HUMAN,329809.1,325461.2,256602.3,395633.1,457602.6,282923.3,408812.2,634889.2,637408.9,655519.2,488006.8,458652.9,426393.5,0.206,1.6614,0.998415,0.395642,0.231651
630,sp|P00492|HPRT_HUMAN,1739637,1105202,1099225,1043897,1124576,3443391,1891363,1513838,1412798,1043545,862474.7,916773.3,983338.6,-0.41,-1.6607,0.000604,0.382221,4.80E-05
255,sp|P11413|G6PD_HUMAN,2804271,1430467,1391627,1950062,1781864,1785344,2586259,3578284,3802058,1716308,1620721,5292875,5784858,0.442,1.6572,0.998483,0.396716,0.230994
117,sp|Q86VP6|CAND1_HUMAN,5372505,4465765,4358941,5241090,4797190,5593604,5542236,3933821,3973811,4304922,4476528,4290676,4392069,-0.153,-1.6507,0.000633,0.382749,5.00E-05
1569,sp|Q8WWY3|PRP31_HUMAN,42017.2,42424.21,22097.14,50165.89,49387.69,84881.67,47709.41,95985.87,86464.45,133288.6,114577.1,111153.5,84896.11,0.372,1.6503,0.998616,0.398473,0.229911
1069,sp|Q9UBR2|CATZ_HUMAN,1912744,547863.1,577073.1,997323.6,931304.9,513223.7,1655665,2107177,2279157,1042272,1225543,1622215,1441187,0.387,1.6499,0.998624,0.398574,0.229848
790,sp|P04899|GNAI2_HUMAN,24629102,22457201,18405381,32352862,36451471,60701108,23817746,15280847,16466645,28612753,23474603,16616271,19578273,-0.344,-1.6479,0.000641,0.382897,5.10E-05
1576,sp|P49790|NU153_HUMAN,26635.11,28364.85,25023.45,45647.87,56644.53,30328.76,17686.1,68897.34,80723.3,52743.66,50149.86,75670.85,86906.65,0.268,1.6449,0.998702,0.399842,0.22906
1591,sp|Q9Y295|DRG1_HUMAN,116825.6,166510.4,418340.1,143264.9,129706.5,137312.8,72737.06,203235,236811.1,412617.9,295711.7,343485.9,400624.5,0.423,1.6429,0.998745,0.400348,0.228745
2328,sp|Q99615|DNJC7_HUMAN,68499.58,16819.57,25417.59,23612.7,23501.86,42773.85,45220.28,46651.87,38795.59,15077.77,17427.66,37065.38,44625.13,-0.581,-1.6418,0.000659,0.383221,5.30E-05
1485,sp|P28074|PSB5_HUMAN,139193.4,181058.6,199206.1,76014.56,81610.47,406803.4,144341.4,111106.9,163384,84430.35,84491.07,158448.1,130901.4,-0.566,-1.6412,0.000661,0.383253,5.30E-05
1041,sp|P04179|SODM_HUMAN,1645797,941966.1,947532.8,1218480,1354226,1524513,1903913,1472626,1328712,817577.2,721727.6,1198886,1368971,-0.292,-1.6383,0.00067,0.383407,5.30E-05
175,sp|P01871|IGHM_HUMAN,21296709,27781005,27506914,10685134,9876633,36834075,20845240,10873861,11188588,9079414,10291023,16653099,17043270,-0.431,-1.6355,0.000678,0.383556,5.40E-05
595,sp|P27695|APEX1_HUMAN,778264.5,898506.8,779112.8,1239703,1250526,433096.6,794189.8,714057.1,710836.3,2138629,1826674,2150606,2082378,0.38,1.6303,0.999002,0.403517,0.226749
225,sp|P55084|ECHB_HUMAN,2767368,2420389,2138718,2729422,2868304,1406046,2411863,2076146,2183730,2348029,2364674,2107563,2231817,-0.152,-1.6301,0.000695,0.383844,5.50E-05
2566,sp|Q3SY69|AL1L2_HUMAN,31317.05,14274.14,19801.81,17134.67,27917.07,8910.152,30352.02,36643.49,30356.56,179158.6,173920.3,43219.24,44010.1,0.622,1.63,0.999009,0.403592,0.226701
982,sp|P46781|RS9_HUMAN,1093698,583500.3,489534.9,1306959,1303546,718381.9,997098.2,1066663,1199255,2517445,2300100,1385241,872772.5,0.33,1.6298,0.999014,0.403643,0.226669
2299,sp|Q99613|EIF3C_HUMAN,41471.19,101986.9,63713.44,60181.47,64506.87,83246.85,44256.89,127677.1,136851.3,87782.13,81722.48,214795.8,202323.6,0.372,1.6295,0.99902,0.403718,0.226622
1298,sp|P0DJI8|SAA1_HUMAN,115102.6,4756285,4011837,49290.48,56155.08,585846.9,140883,60591.96,42779.8,76306.85,83545.67,283918.3,235007.2,-1.386,-1.6292,0.000698,0.383892,5.60E-05
1813,sp|Q13308|PTK7_HUMAN,24260.11,81962.82,59569.33,61280.59,71747.35,67558.88,19878.02,105009.7,95937.35,113531.3,117071.2,92906.37,110686.8,0.342,1.6287,0.999037,0.403918,0.226494
252,sp|P63010|AP2B1_HUMAN,574276.3,631919.4,670687.6,640256.4,649431,691564.8,473820.2,603396.6,566016,739476.2,878629.2,446320.9,423956.4,-0.255,-1.6285,0.000701,0.383929,5.60E-05
2420,sp|Q9HCU5|PREB_HUMAN,25529.62,34625.31,26885.76,15163.77,15955.01,23869.58,18224.87,62360.51,60899.04,41023.19,29245.58,86112.23,105289.9,0.464,1.628,0.999051,0.404093,0.226383
1278,sp|Q9Y5K5|UCHL5_HUMAN,58287.73,89752.04,135744.6,119099.6,66110.15,80553.9,72677.82,143605.6,192543.6,150548.1,122597,160495.1,159831.7,0.254,1.6272,0.999066,0.404293,0.226256
2668,sp|O75844|FACE1_HUMAN,223144,309235,352434,130015.4,93467.26,307552.8,234113.9,137461.5,154389.3,214692.2,186401.9,209933.2,142175,-0.481,-1.6269,0.000706,0.384014,5.60E-05
621,sp|P07357|CO8A_HUMAN,314335.4,919465.5,561806,646475,575155.4,474119.4,411679,170511.1,209865.9,1035420,848063.9,328826.9,433040.2,-0.499,-1.6267,0.000706,0.384025,5.60E-05
1905,sp|Q96FQ6|S10AG_HUMAN,21166.49,22122.48,15390.2,22870.32,15238.3,12008.61,20414.71,105965,116612,41275.21,42370.74,28834.66,30767.65,0.468,1.6243,0.999112,0.405017,0.225794
1110,sp|P55001|MFAP2_HUMAN,68077.48,169610.2,171296.9,186940.6,154854.2,31163.69,73371.09,727843.4,202909.6,832858.3,754278.6,88776.37,109728.5,0.722,1.6208,0.999185,0.405888,0.225235
1876,sp|Q9BXS5|AP1M1_HUMAN,24316.18,40630.84,34750.75,30839.77,24305.64,15855.16,27206.2,44438.43,40818.93,57027.43,60430.31,113851.2,121865.8,0.392,1.6192,0.999221,0.406286,0.224979
1219,sp|Q9UN81|LORF1_HUMAN,19374.06,27519.42,14162.81,42042.26,33820.45,28006.06,19450.54,510617.1,369015.3,26197.98,60137.87,57748.87,41954.87,0.835,1.6189,0.999228,0.40636,0.224931
2349,sp|P14854|CX6B1_HUMAN,646168.4,927895,506311.4,783592,555562.4,310142.3,797695.8,1442143,1237956,694762.3,661520.8,1280818,1381398,0.337,1.615,0.999298,0.407328,0.224307
300,sp|P02748|CO9_HUMAN,2316793,6649607,6837239,3122960,3251989,3830018,2358518,1054143,1136537,2412102,2381360,4752894,4783405,-0.518,-1.6126,0.000754,0.384781,6.00E-05
169,sp|Q14315|FLNC_HUMAN,4964593,6148242,6867545,7312127,7548879,5639853,4157399,4600300,3564450,7230163,7057337,2753863,2541052,-0.308,-1.6124,0.000754,0.384792,6.00E-05
