"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"2156","sp|P31937|3HIDH_HUMAN",55735.4956290293,60826.6693687471,43180.31684,52757.2222661055,139199.950342944,118813.696929505,6754.25490449472,112401.789144948,136506.756763371,307524.607492383,311637.087949897,105235.803549553,115896.958051483,"0.943138156253067"
"2157","sp|Q13123|RED_HUMAN",19010.613590222,25231.1683687533,22547.34407,22321.4517456427,53665.5412973699,47556.9095950784,6448.32073941082,85803.4018246758,86552.1476117547,133325.193511808,134599.157834978,60023.8072634701,67778.4749972842,"0.792448593423286"
"2158","sp|P25815|S100P_HUMAN",50620.1076992023,44937.9065265284,70932.18915,62393.1483085308,19569.3807342817,28513.487149639,20479.542271743,1056888.95489107,1137602.87012578,126220.460577259,110848.051571244,404056.659289843,275519.053042634,"0.156999756004621"
"2159","sp|P46734|MP2K3_HUMAN;sp|P52564|MP2K6_HUMAN",23260.9315216375,35616.3493742946,53550.95037,37162.4801062217,54197.2047089928,46326.1897163019,18779.3086992971,156029.774317251,108806.847924945,148517.489580109,129880.605615539,132566.159700938,130078.508896761,"0.498037033681511"
"2160","sp|Q9NZN5|ARHGC_HUMAN",20991.3121552598,23912.6526160871,87165.0479,77051.9396378368,111749.908455218,116767.822410226,20616.4919393576,167410.286468493,178699.503878755,168813.497139502,193143.362502736,122725.181767526,157323.602721025,"0.626701593821491"
"2161","sp|P53990|IST1_HUMAN",20146.5828381446,27120.8365277242,39923.04361,41068.8452037094,42586.4309236721,56515.4131709914,9456.47584053957,142579.620623602,174177.155954542,162672.679225818,139307.104226527,80902.8217343486,58964.9894644967,"0.59597898481871"
"2162","sp|Q5VZK9|LR16A_HUMAN",16272.5791241059,21302.3518116948,56154.33635,42969.7738204145,65024.4933840637,71283.8362834144,15254.1510712634,119778.127870473,102325.817161068,81405.122760068,90643.5743671238,79161.6991989754,98618.5453173862,"0.500319304984973"
"2163","sp|Q14376|GALE_HUMAN",111441.57414544,143505.882630952,182751.2755,114633.248214302,213915.790866386,226798.301772883,52369.8720350353,434279.406189468,355807.772597911,393226.702892359,323363.942088745,229101.605514237,295305.737290603,"0.506853715358314"
"2164","sp|P15586|GNS_HUMAN",33284.2908792734,36053.4024037991,38551.33261,13865.3617402887,60720.0375208568,36591.8383532207,2108.92010846382,155995.106904727,137976.826318635,117424.251617136,60758.9049426382,36608.276864368,63868.6712386877,"0.189542623636379"
"2165","sp|P01700|LV102_HUMAN",28185.8394730512,25829.2252096887,162304.4655,135175.557337536,88976.3697278727,72531.2565710517,43621.6045828132,19004.3212049213,25228.0321746223,155185.151072249,270392.878279229,41277.5351472976,33499.1434165785,"0.78020823867818"
"2166","sp|P30533|AMRP_HUMAN",5390.5282224829,4852.06519020151,8034.712185,17013.9589382857,11192.250447896,7069.7922590451,3645.45086569759,52250.1792318093,41374.7078332685,29336.8715538194,23038.8770811884,26570.6970120095,16711.9888701777,"0.347345417773886"
"2167","sp|P18428|LBP_HUMAN",225696.332600157,322280.318739562,1515750.5,1693808.95987012,499373.017106175,448516.913858544,434559.530614068,316250.636758522,199519.310947553,1137275.25512139,1047261.33671078,1027960.19999641,1059350.96832354,"0.643394466127253"
"2168","sp|Q8IXM6|NRM_HUMAN",22477.3198419499,31519.2221552718,74725.15683,85833.2455120018,168095.294796163,158041.621759881,30594.8644116651,156302.101443434,172951.870674254,370545.965430343,297563.100600651,80859.0761550896,89832.317505525,"0.813342765222224"
"2169","sp|Q14839|CHD4_HUMAN;sp|Q8TDI0|CHD5_HUMAN",16398.7760685308,19407.8927540006,40133.87253,45596.8693062441,98124.4654725002,145524.155865465,22299.2706450067,162572.58325329,81394.1619539573,244234.58077688,151415.463848594,310638.410220086,320888.84302368,"0.231360561502694"
"2170","sp|Q07021|C1QBP_HUMAN",62769.1576832531,64864.4401776417,53413.77533,65766.7115579127,171368.567529744,144240.129352091,14237.9831644086,366614.523618861,502144.666061712,143692.418279607,186401.466284427,260993.542958939,324406.679319746,"0.161673909682387"
"2171","sp|P30038|AL4A1_HUMAN",52401.8813495459,51953.7055641405,86460.92266,95242.2889743532,150894.309792619,157110.485177926,8858.89256295932,97724.5355023064,104030.348001258,319150.453607463,298670.787530546,143688.296279207,156356.191363817,"0.8555717970795"
"2172","sp|P61601|NCALD_HUMAN;sp|P84074|HPCA_HUMAN",75161.7621593364,89039.1351479823,329579.8838,271109.250468503,509191.186245492,516278.914880102,36726.9472932182,230807.479068699,204483.080183591,171840.025026939,195000.869483687,131499.647457915,135933.683660461,"0.682005067106092"
"2173","sp|Q96T51|RUFY1_HUMAN",60171.2156102602,74490.5737557676,142322.2712,114819.051051634,169045.671690501,174091.857259017,15317.1906383851,330417.507453431,359146.921193234,236367.251333923,267045.521527514,249371.217777121,262105.501554081,"0.472201683191534"
"2174","sp|P36269|GGT5_HUMAN",23410.3152237528,29567.8352317887,89469.038,83233.4809940613,65406.9233210719,64474.5918313051,31322.1268474772,58370.9779882904,53179.852528936,513513.077969899,440785.832937422,89150.0767417634,167539.421769489,"0.938826709335264"
"2175","sp|Q9BYD3|RM04_HUMAN",20631.6791734249,24288.2849260476,13817.11513,10859.7434783937,32986.1523705179,32030.787650212,112.994948176582,230813.625111894,229025.206549722,260185.668921643,307073.399706194,110704.554844043,144671.153931818,"0.801141808594292"
"2176","sp|Q8IXJ6|SIR2_HUMAN",10640.8541034304,14451.4813097251,23358.80117,19918.8978774661,47605.799413651,37651.4491110228,6544.32393509717,50759.5481373267,55796.0389343035,47822.8142104789,48281.1270601008,29283.0120359559,43299.5806233817,"0.559839386279915"
"2177","sp|Q96RP9|EFGM_HUMAN",9705.25092419443,12266.6707440784,17749.43269,21225.9870378718,82248.7887917029,92446.3535950522,10307.9411059388,4919.44383244429,2722.14524429489,259451.857597111,274064.874806973,50384.4712895226,57172.1449299842,"0.938683353751515"
"2178","sp|Q92621|NU205_HUMAN",17021.42954534,25863.5882883824,12332.98678,12909.04234674,52088.9813730254,49947.6120967531,4151.86810209277,154848.308274225,153562.374152212,163565.070730768,144029.166743341,76184.2881290739,83586.3548927914,"0.614742036933383"
"2179","sp|Q06265|EXOS9_HUMAN",30368.6644615403,27565.4201669754,35610.86567,34110.4129449838,41899.4215206856,48371.9172298883,15321.9587881141,128652.811854674,171758.263777636,139780.888079743,137334.082985144,97907.0221370844,118789.294037945,"0.522258011392445"
"2180","sp|Q9H6S3|ES8L2_HUMAN",40430.6401096839,34481.4578584026,183851.4744,162710.005395641,178338.21296287,215665.739878818,22151.1324493307,90813.0420807302,96456.8999871128,173433.40865076,479704.575689979,102126.20857895,113968.568506362,"0.813559151362193"
"2181","sp|O15160|RPAC1_HUMAN",12993.8102105242,22231.4377783905,55826.24279,38703.3606239409,36152.2722209121,31671.7271946782,22560.3239305847,268914.184011057,305894.662153445,161286.582237817,128818.165044616,220775.111758982,293565.855566476,"0.168675746577151"
"2183","sp|Q12913|PTPRJ_HUMAN",30008.5024755224,38595.9372452617,33507.57378,24904.6437248746,47809.4287275749,51050.1370585793,8146.91709342625,153382.137937728,141948.126050997,155700.035822199,133799.514108544,70942.2201245834,72225.5456221574,"0.638299237199199"
"2184","sp|O95721|SNP29_HUMAN",35434.0296063037,51371.5330519018,60427.98596,51290.3304633935,45601.598573948,40875.3337863429,22358.8456196553,119768.336551836,140327.278204715,246652.123890297,232622.125155986,119866.898434077,88471.2572639533,"0.804442752259247"
"2185","sp|P48163|MAOX_HUMAN",3861.76024861648,5321.58974248507,9505.909187,8372.34385023851,862.449922702318,6859.3261540226,1717.35835425732,45773.0443625541,43277.6265214466,3588.2468006204,5563.91539259578,181753.444856947,140973.582175403,"0.126480342426637"
"2186","sp|Q96D15|RCN3_HUMAN",3911.83904248421,5897.2766149558,15756.339,14295.1611253897,9777.67696576256,19478.4721952716,14384.7094217316,197951.912696463,275710.26403717,194019.196930246,200975.585731107,99088.3839182241,86989.7714551454,"0.60935082071992"
"2187","sp|O43324|MCA3_HUMAN",36126.9771675841,37997.8619035221,25300.85045,20644.8030327659,10460.981223431,3343.25220657375,1868.73336740107,80150.483019135,46295.2559526465,22017.8600685783,22063.7038643901,125766.660773392,157177.280570257,"0.183335941263935"
"2188","sp|Q8NHP6|MSPD2_HUMAN",4947.51229432165,6679.9685103224,24393.51504,29033.7840688268,39273.5131122929,49783.5290726679,3729.78599630978,49242.2461762473,48612.0017314418,63350.1749928674,70610.1286113828,79902.530146633,60978.3881792319,"0.56138494746242"
"2189","sp|P33991|MCM4_HUMAN",32534.7838626339,24540.3256205495,86476.78527,89163.3483618819,62698.3104297512,82525.3380700187,17568.4455403726,381652.896399785,240743.55105337,610249.370983417,807792.290990082,226827.979679391,275138.856664557,"0.98055995950494"
"2190","sp|P14735|IDE_HUMAN",64253.1209301189,71685.4008558881,190153.2284,158153.549161254,194769.604708239,195364.910865167,58942.3495961301,450585.810280674,340625.112169132,582415.623632556,599836.597515829,315299.522834686,191872.707294943,"0.829842576778051"
"2191","sp|Q9NRF8|PYRG2_HUMAN",9174.13382411538,8432.01334840589,13846.9825,13882.2835085341,37967.1308441828,36618.9239059275,4440.68746696496,62113.6854546444,56605.1748306064,19590.0968731127,30810.1001534359,15408.1517553836,17263.6578989662,"0.606717617565634"
"2192","sp|P51532|SMCA4_HUMAN;sp|P51531|SMCA2_HUMAN",11829.7340605276,20132.2023812928,38275.17274,34444.0619163608,80193.1142583308,76283.1213493472,9213.20394849719,179492.690647796,154032.489290522,246174.822545656,164622.319589498,253658.16445186,152833.131744095,"0.383885857740915"
"2193","sp|Q9UIV8|SPB13_HUMAN",1334.68966398859,1488.17904021538,6138.681737,632.374272593025,5608.55299208861,3819.66301870001,3884.30002188162,455613.43400594,361600.62111431,15750.0751969497,38982.5534013155,168886.924901873,133190.542855278,"0.117410767738795"
"2194","sp|O94901|SUN1_HUMAN",18713.7197449601,13467.7719819732,88670.54111,80293.3270117875,99825.6488527403,70910.6958926187,13392.7148151053,132868.088057152,121541.432296105,135310.941202442,156542.077577351,155246.605438859,197680.44522689,"0.512531404024532"
"2195","sp|Q6P996|PDXD1_HUMAN",11199.0376344093,7397.05919442692,25288.96559,17696.2264494533,30204.1084140338,30219.4470980188,6881.62862483074,54010.2866996332,51756.3274627294,123420.492461383,114533.128481126,150437.219316624,174275.218764553,"0.437646159227838"
"2196","sp|Q9BYJ9|YTHD1_HUMAN",7075.07498268403,6565.11207268714,25344.81808,17914.6366985608,42665.3534540504,28523.3845034959,1898.83634079505,129526.006589182,132303.940421001,189740.227845126,114226.490848528,114363.489569645,100352.389570253,"0.406007055133154"
"2197","sp|O14618|CCS_HUMAN",171128.750537921,188707.114755771,441330.7039,341291.284851598,347956.516860984,348079.655130345,229584.805928576,280879.992080248,276525.341982442,619032.999299397,505723.222670668,295147.236354899,285511.426524284,"0.791166447470488"
"2198","sp|Q8IU85|KCC1D_HUMAN",9267.61080432933,9491.71198849351,12526.0287,9382.84808408025,33123.5454064241,38359.3478807202,4254.44306354922,42410.3304241712,34770.7400242183,83254.2689927791,71184.6062638103,23808.9565019388,35446.2295777285,"0.813632069142981"
"2199","sp|Q96PU5|NED4L_HUMAN",6166.165967383,13552.1451796216,15636.04189,15631.8245752008,24874.0130039737,23132.1125714255,2359.62021019271,99611.3382506047,110369.109823116,9030.19146850322,7661.43519397481,54929.6676622055,52625.4322890944,"0.100909177207453"
"2200","sp|Q5K4L6|S27A3_HUMAN",23217.922033673,42672.6971869623,98478.5574,39961.2682478808,92721.939496865,103123.888469514,3693.08085481733,241218.189623293,274860.488927283,120131.4444898,104198.568711968,122413.322700786,118716.239942423,"0.222542601749167"
"2201","sp|P03956|MMP1_HUMAN",12888.263109859,13685.5498335631,13836.44025,15631.8906577623,35834.2702630865,50179.4686123304,55754.2215594657,59715.9471670054,31751.6108151954,123160.17451325,72813.4448503569,113173.787767296,98979.684378263,"0.339999703713415"
