"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"370","sp|P68366|TBA4A_HUMAN;sp|Q13748|TBA3C_HUMAN;sp|Q9NY65|TBA8_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|A6NHL2|TBAL3_HUMAN",83073157.2926636,86631678.5747267,95158667.5276523,121104752.777152,127076765.088119,112933582.762997,77684893.6813225,91231742.6394452,89285542.9770115,112424856.542232,113996589.026419,113528167.308244,112041732.170744,"0.641700967331574"
"371","sp|P40925|MDHC_HUMAN",13213210.8449748,13692957.0204185,9919851.19221997,10309895.7159583,9543014.35515668,8316512.69488314,8224782.47161091,5428664.64730505,5793009.7722473,7768733.03124571,8374112.09722542,6174671.0573708,5633263.27490646,"0.332382408130852"
"372","sp|P62820|RAB1A_HUMAN",22109233.9881262,16946728.9856664,15515000.1403781,10186291.4306321,19565787.6405516,21211872.9363541,13946132.8098982,14876527.403369,10333974.8815986,13923386.0794611,13504211.3154373,9404700.25038705,10003726.0866736,"0.369358448352099"
"373","sp|Q15365|PCBP1_HUMAN",11104192.5843807,10442234.408912,9951937.45075504,9049716.26969016,10690584.9994766,10507733.352731,9641655.98777458,9451937.30048306,9176569.69485952,11761369.607495,14468797.8379685,9270347.38966723,7802906.34760542,"0.376302834283188"
"374","sp|P31948|STIP1_HUMAN",1504743.9286774,1862532.967425,1359356.42471755,1437147.68788054,1536687.2136942,1518722.42463041,2111276.53943649,2551003.03120748,2643270.91142836,2002931.27687849,2005324.8789766,1611912.80007385,1753645.83959202,"0.498692941138949"
"375","sp|P05155|IC1_HUMAN",7325256.7167483,7428369.39822863,10759418.6355829,10927585.400234,7888414.38416065,7722094.60290623,12494834.0395646,1531251.78275458,1612004.23019212,3702459.90270958,4123292.84443259,2004788.55925242,2165543.95923598,"0.291307188533657"
"376","sp|P51888|PRELP_HUMAN",10509571.9498982,8656960.92139962,20243381.1355409,28877662.647236,28844408.5834936,28675309.7102565,25059643.1230072,1664121.25465792,1868263.31441062,16777247.8224562,15170315.3089003,3141177.51016941,3646120.57476638,"0.295538453733096"
"377","sp|P24752|THIL_HUMAN",2687056.15847752,2456377.34732793,2392236.04425613,2275940.85206911,6298654.19390267,5454651.40118325,1536784.4641479,2006082.91151216,2086412.5238324,3211744.91566899,3259014.73630145,4021192.04624693,3845087.98813533,"0.522176408342635"
"378","sp|Q6NZI2|PTRF_HUMAN",4520172.65887101,5069752.31831164,6649298.64007692,5685773.09304342,7216984.30946635,7045038.70417907,3006940.6229939,835598.757868129,695668.579599573,1834503.85381524,1702116.44720093,873205.840092525,911248.304548336,"0.400359083508928"
"379","sp|P05109|S10A8_HUMAN",438863.467786807,355474.445121963,402086.778657611,392906.938709475,181539.376404563,167131.127388545,345766.623239437,5051760.68809518,5249454.95700989,262900.312153799,224504.486158948,1246637.66565971,1236794.38999365,"0.231279911769324"
"380","sp|P09622|DLDH_HUMAN",1296830.63394094,1339147.45531421,922001.294094743,926562.061189374,1218146.88807998,1129294.51947148,712648.362807208,1350547.89067124,1541357.07903371,948711.599390498,990000.479255882,1561938.75751002,1541980.93145536,"0.469395524731188"
"381","sp|P23381|SYWC_HUMAN",7524287.85331698,6307172.10572961,12779108.3161988,14860657.4853742,15229040.8954809,18560388.8193099,3933560.74724001,7710695.59023851,8680538.90054278,6168962.12938533,5990748.94732574,5338407.94460822,6571986.88918017,"0.846267282895887"
"382","sp|P14314|GLU2B_HUMAN",2773661.50269099,3075638.27274219,3102092.30008931,2783399.40436353,2693232.93492424,2456113.85242162,3566122.5065827,5099635.7976324,4845791.28871268,4467711.29917472,4624420.7475334,4541343.03872607,4452486.76455249,"0.512799587970654"
"383","sp|P51991|ROA3_HUMAN",3103129.44304494,2956016.6883348,2548646.61577941,2621716.62485244,2605009.38951457,2806625.49113692,1625886.35171789,3081451.63736894,3009205.59126815,2590339.09690781,2311446.47692381,3463050.92765802,3141103.34639233,"0.713038962034172"
"384","sp|P27105|STOM_HUMAN",9583175.83431048,9413342.80659653,7835944.11924309,7953481.8457627,7669590.81689787,6717769.49305649,18022146.9392157,3150597.27729346,3134936.47519853,2186556.77893523,2347107.49583877,2233355.94840166,2401710.8729651,"0.509931457019158"
"385","sp|Q9Y6C2|EMIL1_HUMAN",841018.76244846,756809.86087334,1741820.74022886,1745077.41079879,1315307.38938728,1177731.86176461,2681210.01891742,1646876.51477524,1641819.6028807,4090172.81013417,4537584.34479683,1242052.23879862,1250812.92680974,"0.953986459614487"
"386","sp|P35222|CTNB1_HUMAN",964540.420825509,809674.47411315,1208587.88595056,1349005.40376005,1325967.82592851,1427761.04260479,732842.493282488,698708.546000127,643334.717047559,589909.826650077,518941.454250328,637157.668207821,591945.742494105,"0.631448510960884"
"387","sp|P17858|PFKAL_HUMAN",2317122.25362246,2356221.77230115,2623165.75545651,2029489.65632858,2707291.56048852,2019580.34429235,2766859.70326406,2324976.5342959,2429022.85275573,2120339.9091503,1824669.66053693,1505420.4475593,1310924.37384665,"0.526959338623842"
"388","sp|Q99439|CNN2_HUMAN",1279529.13804987,1287156.63480796,1136087.57390225,965058.378715532,1143929.2757531,1549057.06059798,634078.581916565,1671119.16821702,1823365.26811428,2364604.2914664,2889209.19381024,931371.578775507,933902.205110668,"0.78091196473251"
"389","sp|Q13561|DCTN2_HUMAN",1765526.27613287,2061067.63390689,2422327.70619411,2152367.54294986,2862070.85260542,2345392.50891684,1366140.53588807,2551097.11743518,2846307.17696316,2429584.64781859,2445278.57591465,1603618.62295138,1784965.79733298,"0.802851595359356"
"390","sp|Q16543|CDC37_HUMAN",973888.378689788,1193740.56226802,1110349.96713166,1386455.10951961,2685658.72100758,2281056.73135558,1396689.42207547,3746579.01924424,3547014.35188876,1916749.66206461,1985580.32776746,2627932.17949367,2280027.40353762,"0.24988599236027"
"391","sp|P40227|TCPZ_HUMAN",1390899.53068343,1265466.34609847,1158560.05790677,1186146.74789999,1554942.26098143,1728632.56985569,1196522.94741039,1760418.02584245,2102232.18180656,1818367.0506194,1630147.43049896,1329407.93209896,1184864.20689782,"0.639282518300956"
"392","sp|O60664|PLIN3_HUMAN",2010132.7766972,2054551.42002984,1766237.25448978,1846250.25803771,1836126.56014983,1674142.22910613,1669589.2405014,3544668.48940403,3673198.8080309,3094935.66700697,2940241.74341339,2546380.76489393,2514169.51975732,"0.478741489908057"
"393","sp|P29350|PTN6_HUMAN",1599931.74915715,2540835.71908079,1930653.26021835,2664184.33779364,3629190.7571021,2962633.72082414,1125981.33438941,1458742.23039922,1887175.22835655,1511837.34975164,1919084.60824889,1544620.59315151,1601611.85151044,"0.755555604475526"
"394","sp|P60900|PSA6_HUMAN",2701178.10070305,2764211.82281193,2508723.70112105,2424714.03275721,1958328.11793155,1563480.45070102,2766626.55062259,2783561.32884213,2477453.96518998,1980141.43097927,2158578.43741328,2007735.50326648,2075730.24699986,"0.469125669867112"
"395","sp|P48643|TCPE_HUMAN",1152244.98674863,997361.509002776,823987.664550735,707171.660014628,1026491.10377577,1047481.4362332,674679.507883451,1632328.34685179,1351314.67249667,1328665.55636441,1278700.6379286,1106444.64394902,1153792.4516048,"0.752054329425897"
"396","sp|P57737|CORO7_HUMAN",799222.799969689,793087.854712852,564658.051312777,669509.737755182,667714.070917654,638501.458421682,632270.727092051,918356.647213223,943510.396237806,647851.35941953,613275.26804688,1182975.83627275,1217310.65822372,"0.239423945405866"
"397","sp|Q96C19|EFHD2_HUMAN",609494.663904099,612295.173927411,566431.535220442,481908.446385302,748319.324221021,693256.223825989,528521.288802446,1630050.35105924,1655372.51255847,914103.10860821,843960.239138189,1230124.62089554,1037452.95531303,"0.0926410700205276"
"398","sp|Q13418|ILK_HUMAN",1184385.59974932,1331242.51814059,2261162.21563733,1973609.12785803,2452657.86167848,2175996.79352815,1406651.54216006,610287.094289859,597957.964163082,1532941.95051052,1536941.96028966,521735.906422255,550689.780357429,"0.232167429922319"
"399","sp|O14980|XPO1_HUMAN",875608.677730697,902620.010690336,1095100.72003017,968358.788031683,682531.908546587,503086.221807349,994174.608898196,1318721.98985057,1463687.48185826,696835.786628849,773388.142688736,987313.207957446,999445.941511755,"0.31682842484039"
"400","sp|Q6P2Q9|PRP8_HUMAN",440050.548012898,421747.472752683,378170.494155076,432881.890686748,388834.665001639,310476.395105058,471272.032667259,600674.876132461,621282.151802743,381433.876447679,387619.669761952,564864.406729048,585196.003953121,"0.162556285535661"
"401","sp|P07099|HYEP_HUMAN",5466014.30625135,5546166.79223902,4802663.61678971,5547321.35746717,4330651.94574212,4131988.63392013,6837915.97583231,2216770.03280129,2401079.47879023,2156188.27486855,2395083.77233701,4289828.01907068,4191905.18109422,"0.680151171231605"
"402","sp|P16452|EPB42_HUMAN",4887903.13130204,4694503.96506211,2975060.80723423,2669037.90634145,1009222.87715911,1063166.35043148,12415829.9903222,201971.302838186,218733.859011011,322124.129368958,233072.780387034,294022.7343737,290319.510940607,"0.505313402836576"
"403","sp|P31150|GDIA_HUMAN",1201164.60891454,2009729.64288676,1514974.43373638,2247641.28091816,1801997.8064951,2014914.5532244,1591749.13946477,2088084.76094028,2199511.51318297,2457735.22566735,2195402.26625805,990636.978829373,1068247.0698599,"0.900044523833077"
"404","sp|Q13263|TIF1B_HUMAN",1072877.73085223,1180959.83017988,1289052.5418345,1007518.59782767,1628014.22382667,1683286.23248919,1208560.48367349,2934879.83086347,2539522.82014188,3024540.55510245,3046040.05290025,2111767.91200122,2442084.47358202,"0.664449399375376"
"405","sp|P06748|NPM_HUMAN",4688817.30904756,5072289.68561149,3164556.32455305,2658738.70005367,3259885.29908051,3500985.7726212,5955105.03312416,12821758.4250031,12483441.6569711,2002346.58460304,2487924.41663175,12226110.3255032,13004843.9126757,"0.139943056681951"
"406","sp|Q92817|EVPL_HUMAN;sp|A8MZ36|EVPLL_HUMAN",983712.14074435,1078887.32929322,1583521.60457468,1605421.85769386,1016223.20231917,1047744.54594823,489801.09770891,305343.164622452,251472.569510011,132433.171997299,156173.74127364,505552.225882373,464677.333511514,"0.633407287770967"
"407","sp|P49748|ACADV_HUMAN",3955901.45361131,3928967.75919678,4175997.02447684,4061950.04701693,2388949.25577341,2823914.90086504,4278296.66439621,1908343.35798843,2634681.09077308,2169228.81795301,2279241.74777534,1954680.77916396,1720062.28673005,"0.450735073978409"
"408","sp|Q96QK1|VPS35_HUMAN",2292491.12135593,2120654.27172629,2547157.17724355,1979207.60856514,2361709.83984407,2510754.31038158,2253731.46290978,2407940.93121095,2740593.20899218,2823163.16992731,3227029.80397629,1731063.79784195,1764037.88231495,"0.642787816189243"
"409","sp|P23528|COF1_HUMAN",5265638.3434735,6222866.67888372,4035101.78555823,4147956.14928399,4115251.87090683,4326452.41799112,3965092.33252451,4466722.49860172,5068103.79041106,3724042.08512386,4408816.33294135,4502325.51830567,4888418.8194468,"0.592629189875781"
"410","sp|O14974|MYPT1_HUMAN;sp|Q86XX4|FRAS1_HUMAN;sp|Q86UV5|UBP48_HUMAN;sp|Q12866|MERTK_HUMAN",2587703.22127039,1086909.96163523,1764018.51490208,3477677.02093906,3144388.59583474,3609788.52873373,1011022.75577598,1822223.66522737,1847726.24815953,2706188.03493022,2802547.09273518,1358485.05113802,1148397.03864264,"0.102124376345317"
"411","sp|Q8WX93|PALLD_HUMAN",986031.330445525,1079531.60461285,1302211.61905146,1454729.92444829,1220716.75645763,1130294.50411951,994018.215766134,1183114.65006299,1188784.55030913,1967211.80452866,1831063.82392028,701573.852632455,644565.713581852,"0.805605344781518"
"412","sp|O00151|PDLI1_HUMAN",4370958.21577893,4207712.92898824,6990158.14265908,8659512.0541725,7257245.56592417,6349581.97214443,5520978.68756638,4313944.62239262,4307630.97949409,6696815.43370564,7155437.54530562,4378555.95016927,4231598.77176124,"0.822532530575458"
"413","sp|P10253|LYAG_HUMAN",6279449.70245464,6585543.08089917,2041660.16053701,2126120.74876375,1349914.12817425,1345372.40956547,1412474.90977469,2810184.27351717,3306870.00196318,1817803.03500468,2224846.67235396,943567.770734221,1051102.397986,"0.442924946028537"
"414","sp|Q63HN8|RN213_HUMAN",235897.587606771,259692.483538686,267604.68514264,241762.320433784,427164.582258895,417155.299182415,302715.963610009,490289.402354102,488898.414152145,665801.990399115,705096.899112251,573925.893259203,668183.266142198,"0.63741697875172"
"415","sp|Q9BSJ8|ESYT1_HUMAN",1803842.799221,1795739.52703222,1530233.83828682,1976973.77470318,2068659.35440273,1977134.97802175,1583487.04643319,3312457.88005012,3632396.15648932,1598804.87571402,1754037.53883277,2518620.1708806,2616157.46586222,"0.150300714930831"
"416","sp|P10316|1A69_HUMAN",19100284.983825,21827386.9335383,23346381.1636166,24493096.0672891,22188006.6026874,20622654.2436776,9676501.77920658,17095677.9000041,16286344.4133993,17382612.4346067,17274867.7216958,15920813.9952981,15072280.6372549,"0.258562915257566"
"417","sp|P50552|VASP_HUMAN",1512639.74184908,1343547.07344556,1031356.25117503,878097.327523644,970316.245502614,863249.892878076,610059.122206016,1457313.63747267,1275929.61293532,982302.332161093,1002246.34273094,962945.945337916,908573.725681594,"0.527288817435533"
"418","sp|P49792|RBP2_HUMAN",131829.244780902,117262.599895269,79474.4851025768,138318.310508887,218912.687408389,157804.685792921,144918.900353545,811606.304439482,774689.636979649,504518.70092485,563620.285495328,674570.976508898,634776.036155191,"0.408134932869543"
"419","sp|O60218|AK1BA_HUMAN;sp|C9JRZ8|AK1BF_HUMAN",279094.393636682,370727.318176974,296801.164375664,313088.026554152,617364.290631501,569646.89406231,368622.861473909,202308.816231705,232776.158374814,400848.731612732,444927.520697317,13502462.5023414,9136736.49249523,"0.189172747956147"
"420","sp|Q02218|ODO1_HUMAN;sp|Q9ULD0|OGDHL_HUMAN",2066785.34311979,1972600.80760768,1712827.26989653,2024572.0957875,2056612.17047447,1771055.53992379,1313345.6664015,1345621.81382355,1248443.71577065,1433664.85750324,1426113.76615174,1157312.5045223,1161359.19732302,"0.380058506899557"
"421","sp|Q9Y230|RUVB2_HUMAN",1672736.62594848,1729654.49787171,1485407.524566,1612289.66437819,1196419.51054564,1156094.5807884,2420093.43787499,1272375.40898393,1187322.99309352,1250737.63228413,1336811.1813768,1468095.35265952,1462282.75895313,"0.500346872305889"
"422","sp|Q13162|PRDX4_HUMAN",894193.812067996,958711.229339813,1109084.50225126,896426.3640334,919222.798775216,833983.61557586,710409.167052919,2718118.10234614,2831344.95533991,4242927.9548071,3960528.95306909,3953112.98231462,3982528.12311283,"0.534570619871378"
"423","sp|P01834|IGKC_HUMAN",351916209.633488,363337869.452688,831899531.336464,804341179.493693,286426994.325601,292645284.02933,508027310.584602,123286138.701953,125661134.560238,480832463.365239,512107753.78022,264675135.618035,256762302.891289,"0.411510277287642"
"424","sp|P60660|MYL6_HUMAN;sp|P14649|MYL6B_HUMAN",45788354.4132792,45688381.3453567,47874857.5760238,42484938.2401744,49620451.1296463,43111167.6808309,38272909.4969565,21944932.6889476,23313447.3328863,24992910.415927,22799317.8052838,23578927.0563275,22608420.9558824,"0.518666563088833"
"425","sp|P69891|HBG1_HUMAN",11277017572.6419,8568266175.15294,5038680997.97041,5866247700.06678,2844099028.16265,2730046609.40113,22394208354.4692,642731736.432848,629132390.79172,389162964.95388,400741855.269795,873293594.678797,820305539.107236,"0.513216492499413"
"426","sp|Q06323|PSME1_HUMAN",3120728.16174124,3338259.83651089,4104473.7500578,4170528.75983168,5483175.12761422,5200550.03568299,4705617.02502781,3559929.8166816,3418075.49957635,5729412.32154189,5432427.35166605,4596275.73905455,4003763.94414992,"0.810610574158378"
"427","sp|Q8NBS9|TXND5_HUMAN",2277295.5364126,2415774.73900366,2092790.47296535,2190326.54257627,2062870.95026586,2086830.18538886,3421040.9967109,3415519.56796403,3391983.16951303,6541976.33605709,7393156.08892806,8598583.08606816,8603204.43453931,"0.562170837444425"
"428","sp|P30483|1B45_HUMAN",67374292.9223965,64939865.4730737,64719714.8712915,80434117.9493693,79473405.4678075,75419992.6625925,38272909.4969565,67889567.0452088,64566675.0602278,63476803.6169218,65591883.532124,35939390.2425505,37480627.0714038,"0.128305805488336"
"429","sp|P21291|CSRP1_HUMAN",15306392.7610105,15862138.3305838,15662762.0464769,15421579.0053302,21986297.4517539,18560388.8193099,14572012.8632515,3918474.32465995,3739439.79783504,7576808.19569323,6931192.97584183,3691392.63154359,3780483.7750117,"0.381711582169402"
"430","sp|Q9NVA2|SEP11_HUMAN",639834.002550978,607398.235595937,602551.576173538,605222.667534349,822730.440271433,829179.947530227,587716.908282543,389826.437478754,387065.613007007,636933.479437292,613336.29489316,460257.472446949,430678.964743115,"0.0735303572001259"
"431","sp|P00739|HPTR_HUMAN",321601.561375547,352262.883526977,315098.897409696,288284.266104023,194707.468472585,264733.468286749,337702.36720553,119443.71331524,177766.359819448,119250.766818341,100961.060919483,176898.501101063,130140.395310999,"0.638425030932664"
"432","sp|P23396|RS3_HUMAN",1744643.64674755,1909946.15295306,1949208.05227623,1721210.27813524,1973372.79968871,2031026.45064051,1345012.88518187,4057167.68005885,3895093.07805818,3548783.06706487,3680263.37834222,3820713.77610016,3900679.25020615,"0.471469228588193"
"433","sp|O94979|SC31A_HUMAN",2025509.37477968,2011652.86886259,1765263.55524525,1416327.29361936,2022200.07597542,1914372.93288239,2043471.82991934,2321870.70249255,2184207.74459598,3927682.12171929,4216338.06612911,2572734.28475576,2505619.5191396,"0.977451688797638"
